run_id,loop,estimator,RMSE,max_err,computation_time_per_step,T,ts,rmse_start
1eb507fe (circle),1,EKF,0.3404833438817132,0.4566201063980465,0.13077172839625195,10.0,0.01,0
1eb507fe (circle),1,LMHE1,0.3174346879136462,0.4379382668785872,10.583827072953607,10.0,0.01,0
1eb507fe (circle),1,LMHE2,0.31499073999881866,0.4343384733855177,3.968798401686442,10.0,0.01,0
1eb507fe (circle),1,LMHE3,0.31540627362787493,0.4304892334628047,4.18701228759178,10.0,0.01,0
1eb507fe (circle),2,EKF,0.20516101086121677,0.255117493042333,0.1316271728364291,10.0,0.01,0
1eb507fe (circle),2,LMHE1,0.20165800551598287,0.25556752917067116,10.53219900111092,10.0,0.01,0
1eb507fe (circle),2,LMHE2,0.20013490441026002,0.25273942095360735,3.9646021978042043,10.0,0.01,0
1eb507fe (circle),2,LMHE3,0.20005960308786608,0.2528035578540453,4.186194505427148,10.0,0.01,0
1eb507fe (circle),3,EKF,0.2518824896018716,0.3523893760104686,0.1317254745854543,10.0,0.01,0
1eb507fe (circle),3,LMHE1,0.2319114309716192,0.32637157284499274,11.01481438554883,10.0,0.01,0
1eb507fe (circle),3,LMHE2,0.22894928313746213,0.322171104892375,4.739943156753863,10.0,0.01,0
1eb507fe (circle),3,LMHE3,0.22851987024030773,0.3207273087287813,5.00753486517828,10.0,0.01,0
1eb507fe (circle),4,EKF,0.24598220567944554,0.3523428285719472,0.13466393593680132,10.0,0.01,0
1eb507fe (circle),4,LMHE1,0.24315620740915478,0.36239740452108316,11.134021778262548,10.0,0.01,0
1eb507fe (circle),4,LMHE2,0.24017465907341098,0.3595027997339073,4.671594705321007,10.0,0.01,0
1eb507fe (circle),4,LMHE3,0.24026792430973062,0.3592518562188072,4.96442007997839,10.0,0.01,0
1eb507fe (circle),5,EKF,0.171041760444904,0.2694472760733614,0.13642027959242448,10.0,0.01,0
1eb507fe (circle),5,LMHE1,0.1582934918358739,0.25518484511893813,11.161517582370431,10.0,0.01,0
1eb507fe (circle),5,LMHE2,0.15798139414364837,0.2599384133702968,4.312525274693504,10.0,0.01,0
1eb507fe (circle),5,LMHE3,0.15809017609053777,0.25789060590444024,4.179531468551133,10.0,0.01,0
1eb507fe (circle),6,EKF,0.2036749891693729,0.30099650224734864,0.13211008987494638,10.0,0.01,0
1eb507fe (circle),6,LMHE1,0.1852897517129511,0.2778933132767427,10.556785714255271,10.0,0.01,0
1eb507fe (circle),6,LMHE2,0.184751376729561,0.2799529358611619,4.011417982158261,10.0,0.01,0
1eb507fe (circle),6,LMHE3,0.18534803325878166,0.27715726084933645,4.189205494570684,10.0,0.01,0
1eb507fe (circle),7,EKF,0.20987756838255645,0.29571374684337615,0.13196733259185628,10.0,0.01,0
1eb507fe (circle),7,LMHE1,0.20296581824163115,0.29711152521009065,10.623791208769847,10.0,0.01,0
1eb507fe (circle),7,LMHE2,0.2019404722014343,0.30307936459543505,3.977885314651377,10.0,0.01,0
1eb507fe (circle),7,LMHE3,0.2019052722947388,0.3000424673936859,4.270149250659016,10.0,0.01,0
1eb507fe (circle),8,EKF,0.1410566138908182,0.21005247996116116,0.13231058962285877,10.0,0.01,0
1eb507fe (circle),8,LMHE1,0.1396391162031754,0.2079497760110427,10.718868131964253,10.0,0.01,0
1eb507fe (circle),8,LMHE2,0.13987942165207976,0.21638647737162398,4.0763998001750625,10.0,0.01,0
1eb507fe (circle),8,LMHE3,0.13928644319286365,0.20052207666442623,4.280540159671799,10.0,0.01,0
1eb507fe (circle),9,EKF,0.17761591553598424,0.2348736152323032,0.13322017986427892,10.0,0.01,0
1eb507fe (circle),9,LMHE1,0.17630521247323713,0.23850913134430218,10.787036663226479,10.0,0.01,0
1eb507fe (circle),9,LMHE2,0.17512818026794028,0.24384724623611698,4.040200699150533,10.0,0.01,0
1eb507fe (circle),9,LMHE3,0.17453748581102732,0.24223564575507828,4.3140092906965455,10.0,0.01,0
1eb507fe (circle),10,EKF,0.1666833286871433,0.24757026578533137,0.13360209794683414,10.0,0.01,0
1eb507fe (circle),10,LMHE1,0.16439374610667062,0.23940512534486258,10.617844055878457,10.0,0.01,0
1eb507fe (circle),10,LMHE2,0.1623821071716317,0.23907105500884573,4.024118281571524,10.0,0.01,0
1eb507fe (circle),10,LMHE3,0.1632731718049014,0.23928839412141634,4.278934065980109,10.0,0.01,0
1eb507fe (circle),11,EKF,0.2420992920868423,0.4985704167176471,0.13275814175672762,10.0,0.01,0
1eb507fe (circle),11,LMHE1,0.2279863737406342,0.4733542574861995,10.584654245566536,10.0,0.01,0
1eb507fe (circle),11,LMHE2,0.22485057399026784,0.46849220502949684,4.019174525480751,10.0,0.01,0
1eb507fe (circle),11,LMHE3,0.2244703104719975,0.46771303245390805,4.263068831011236,10.0,0.01,0
1eb507fe (circle),12,EKF,0.338991718142771,0.582814781468109,0.13388211784938298,10.0,0.01,0
1eb507fe (circle),12,LMHE1,0.31297559333918157,0.5150783374332264,10.559587911995767,10.0,0.01,0
1eb507fe (circle),12,LMHE2,0.31013581522598604,0.5102462609014315,4.007946253967258,10.0,0.01,0
1eb507fe (circle),12,LMHE3,0.31019655101583976,0.50926740676036,4.2726105894543585,10.0,0.01,0
1eb507fe (circle),13,EKF,0.25332709509615314,0.4060817794391254,0.13414715285544151,10.0,0.01,0
1eb507fe (circle),13,LMHE1,0.2454981058600756,0.39307958401105725,10.576777422538289,10.0,0.01,0
1eb507fe (circle),13,LMHE2,0.24254381512049222,0.39228707911011806,4.014184915011267,10.0,0.01,0
1eb507fe (circle),13,LMHE3,0.24252236363999138,0.38904008087195474,4.308633766110082,10.0,0.01,0
1eb507fe (circle),14,EKF,0.16740093060689545,0.2730883890660579,0.13204035953945154,10.0,0.01,0
1eb507fe (circle),14,LMHE1,0.15016375066642274,0.24027345175543324,10.925164435535192,10.0,0.01,0
1eb507fe (circle),14,LMHE2,0.15025426891746926,0.2453413317975668,4.403054345767576,10.0,0.01,0
1eb507fe (circle),14,LMHE3,0.15083533855081943,0.242977092630289,4.764001098946183,10.0,0.01,0
1eb507fe (circle),15,EKF,0.16206937112249195,0.24959618290571095,0.1375891108225871,10.0,0.01,0
1eb507fe (circle),15,LMHE1,0.15531152475834975,0.2371127540590432,12.653282018039715,10.0,0.01,0
1eb507fe (circle),15,LMHE2,0.1539305625678989,0.2398829633865054,4.492995604364709,10.0,0.01,0
1eb507fe (circle),15,LMHE3,0.1533466973406444,0.23725240009083803,4.938703496474307,10.0,0.01,0
1eb507fe (circle),16,EKF,0.24648109444446442,0.3402817361256818,0.1465849151330573,10.0,0.01,0
1eb507fe (circle),16,LMHE1,0.217936413455424,0.26649098935663895,11.523583816219267,10.0,0.01,0
1eb507fe (circle),16,LMHE2,0.21625207400975635,0.26952356262884736,4.266778021803373,10.0,0.01,0
1eb507fe (circle),16,LMHE3,0.21610738013172,0.2678978189811395,4.494030969208116,10.0,0.01,0
1eb507fe (circle),17,EKF,0.27413296711977647,0.36967995982758306,0.1405070928464105,10.0,0.01,0
1eb507fe (circle),17,LMHE1,0.26087734569349047,0.3379271080654744,12.003686613301848,10.0,0.01,0
