run_id,loop,estimator,T,time,estimation_error_norm
b33b6142,1,LMHE1,30.0,0.76,0.187510
b33b6142,1,LMHE3,30.0,0.76,0.187195
b33b6142,1,EKF,30.0,0.77,0.218479
b33b6142,1,LMHE1,30.0,0.77,0.229598
b33b6142,1,LMHE3,30.0,0.77,0.229314
b33b6142,1,EKF,30.0,0.78,0.171856
b33b6142,1,LMHE1,30.0,0.78,0.181283
b33b6142,1,LMHE3,30.0,0.78,0.180984
b33b6142,1,EKF,30.0,0.79,0.200300
b33b6142,1,LMHE1,30.0,0.79,0.211422
b33b6142,1,LMHE3,30.0,0.79,0.211100
b33b6142,1,EKF,30.0,0.80,0.236057
b33b6142,1,LMHE1,30.0,0.80,0.249018
b33b6142,1,LMHE3,30.0,0.80,0.248668
b33b6142,1,EKF,30.0,0.81,0.228909
b33b6142,1,LMHE1,30.0,0.81,0.240755
b33b6142,1,LMHE3,30.0,0.81,0.240444
b33b6142,1,EKF,30.0,0.82,0.210586
b33b6142,1,LMHE1,30.0,0.82,0.219988
b33b6142,1,LMHE3,30.0,0.82,0.219706
b33b6142,1,EKF,30.0,0.83,0.235930
b33b6142,1,LMHE1,30.0,0.83,0.246491
b33b6142,1,LMHE3,30.0,0.83,0.246254
b33b6142,1,EKF,30.0,0.84,0.214722
b33b6142,1,LMHE1,30.0,0.84,0.223546
b33b6142,1,LMHE3,30.0,0.84,0.223284
b33b6142,1,EKF,30.0,0.85,0.198063
b33b6142,1,LMHE1,30.0,0.85,0.206615
b33b6142,1,LMHE3,30.0,0.85,0.206352
b33b6142,1,EKF,30.0,0.86,0.213054
b33b6142,1,LMHE1,30.0,0.86,0.221723
b33b6142,1,LMHE3,30.0,0.86,0.221385
b33b6142,1,EKF,30.0,0.87,0.197627
b33b6142,1,LMHE1,30.0,0.87,0.205856
b33b6142,1,LMHE3,30.0,0.87,0.205538
b33b6142,1,EKF,30.0,0.88,0.241167
b33b6142,1,LMHE1,30.0,0.88,0.250950
b33b6142,1,LMHE3,30.0,0.88,0.250633
b33b6142,1,EKF,30.0,0.89,0.191521
b33b6142,1,LMHE1,30.0,0.89,0.199614
b33b6142,1,LMHE3,30.0,0.89,0.199270
b33b6142,1,EKF,30.0,0.90,0.197934
b33b6142,1,LMHE1,30.0,0.90,0.205681
b33b6142,1,LMHE3,30.0,0.90,0.205361
b33b6142,1,EKF,30.0,0.91,0.193378
b33b6142,1,LMHE1,30.0,0.91,0.200275
b33b6142,1,LMHE3,30.0,0.91,0.199971
b33b6142,1,EKF,30.0,0.92,0.172344
b33b6142,1,LMHE1,30.0,0.92,0.179146
b33b6142,1,LMHE3,30.0,0.92,0.178820
b33b6142,1,EKF,30.0,0.93,0.131586
b33b6142,1,LMHE1,30.0,0.93,0.136349
b33b6142,1,LMHE3,30.0,0.93,0.136024
b33b6142,1,EKF,30.0,0.94,0.143646
b33b6142,1,LMHE1,30.0,0.94,0.148658
b33b6142,1,LMHE3,30.0,0.94,0.148353
b33b6142,1,EKF,30.0,0.95,0.130755
b33b6142,1,LMHE1,30.0,0.95,0.134607
b33b6142,1,LMHE3,30.0,0.95,0.134331
b33b6142,1,EKF,30.0,0.96,0.105905
b33b6142,1,LMHE1,30.0,0.96,0.109362
b33b6142,1,LMHE3,30.0,0.96,0.109106
b33b6142,1,EKF,30.0,0.97,0.107090
b33b6142,1,LMHE1,30.0,0.97,0.110795
b33b6142,1,LMHE3,30.0,0.97,0.110542
b33b6142,1,EKF,30.0,0.98,0.118230
b33b6142,1,LMHE1,30.0,0.98,0.123013
b33b6142,1,LMHE3,30.0,0.98,0.122736
b33b6142,1,EKF,30.0,0.99,0.098671
b33b6142,1,LMHE1,30.0,0.99,0.102633
b33b6142,1,LMHE3,30.0,0.99,0.102371
b33b6142,1,EKF,30.0,1.00,0.055536
b33b6142,1,LMHE1,30.0,1.00,0.057192
b33b6142,1,LMHE3,30.0,1.00,0.056987
b33b6142,1,EKF,30.0,1.01,0.068270
b33b6142,1,LMHE1,30.0,1.01,0.070260
b33b6142,1,LMHE3,30.0,1.01,0.070027
b33b6142,1,EKF,30.0,1.02,0.057601
b33b6142,1,LMHE1,30.0,1.02,0.056104
b33b6142,1,LMHE3,30.0,1.02,0.055959
b33b6142,1,EKF,30.0,1.03,0.076798
b33b6142,1,LMHE1,30.0,1.03,0.081202
b33b6142,1,LMHE3,30.0,1.03,0.080974
b33b6142,1,EKF,30.0,1.04,0.050470
b33b6142,1,LMHE1,30.0,1.04,0.049872
b33b6142,1,LMHE3,30.0,1.04,0.049764
b33b6142,1,EKF,30.0,1.05,0.088371
b33b6142,1,LMHE1,30.0,1.05,0.088867
b33b6142,1,LMHE3,30.0,1.05,0.088780
b33b6142,1,EKF,30.0,1.06,0.052521
b33b6142,1,LMHE1,30.0,1.06,0.052259
b33b6142,1,LMHE3,30.0,1.06,0.052212
b33b6142,1,EKF,30.0,1.07,0.056711
b33b6142,1,LMHE1,30.0,1.07,0.054756
b33b6142,1,LMHE3,30.0,1.07,0.054736
b33b6142,1,EKF,30.0,1.08,0.066216
b33b6142,1,LMHE1,30.0,1.08,0.068797
b33b6142,1,LMHE3,30.0,1.08,0.068646
b33b6142,1,EKF,30.0,1.09,0.050112
b33b6142,1,LMHE1,30.0,1.09,0.051873
b33b6142,1,LMHE3,30.0,1.09,0.051780
b33b6142,1,EKF,30.0,1.10,0.082328
b33b6142,1,LMHE1,30.0,1.10,0.084016
b33b6142,1,LMHE3,30.0,1.10,0.083922
b33b6142,1,EKF,30.0,1.11,0.092790
b33b6142,1,LMHE1,30.0,1.11,0.096596
b33b6142,1,LMHE3,30.0,1.11,0.096454
b33b6142,1,EKF,30.0,1.12,0.053263
b33b6142,1,LMHE1,30.0,1.12,0.056696
b33b6142,1,LMHE3,30.0,1.12,0.056571
b33b6142,1,EKF,30.0,1.13,0.060092
b33b6142,1,LMHE1,30.0,1.13,0.064655
b33b6142,1,LMHE3,30.0,1.13,0.064501
b33b6142,1,EKF,30.0,1.14,0.054452
b33b6142,1,LMHE1,30.0,1.14,0.058244
b33b6142,1,LMHE3,30.0,1.14,0.058171
b33b6142,1,EKF,30.0,1.15,0.055337
b33b6142,1,LMHE1,30.0,1.15,0.052961
b33b6142,1,LMHE3,30.0,1.15,0.052983
b33b6142,1,EKF,30.0,1.16,0.050261
b33b6142,1,LMHE1,30.0,1.16,0.051842
b33b6142,1,LMHE3,30.0,1.16,0.051751
b33b6142,1,EKF,30.0,1.17,0.074857
b33b6142,1,LMHE1,30.0,1.17,0.075237
b33b6142,1,LMHE3,30.0,1.17,0.075143
b33b6142,1,EKF,30.0,1.18,0.072332
b33b6142,1,LMHE1,30.0,1.18,0.073895
b33b6142,1,LMHE3,30.0,1.18,0.073771
b33b6142,1,EKF,30.0,1.19,0.068199
b33b6142,1,LMHE1,30.0,1.19,0.065525
b33b6142,1,LMHE3,30.0,1.19,0.065498
b33b6142,1,EKF,30.0,1.20,0.054798
b33b6142,1,LMHE1,30.0,1.20,0.053120
b33b6142,1,LMHE3,30.0,1.20,0.053065
b33b6142,1,EKF,30.0,1.21,0.097078
b33b6142,1,LMHE1,30.0,1.21,0.096860
b33b6142,1,LMHE3,30.0,1.21,0.096802
b33b6142,1,EKF,30.0,1.22,0.093312
b33b6142,1,LMHE1,30.0,1.22,0.093953
b33b6142,1,LMHE3,30.0,1.22,0.093865
b33b6142,1,EKF,30.0,1.23,0.100828
b33b6142,1,LMHE1,30.0,1.23,0.101180
b33b6142,1,LMHE3,30.0,1.23,0.101097
b33b6142,1,EKF,30.0,1.24,0.102717
b33b6142,1,LMHE1,30.0,1.24,0.103070
b33b6142,1,LMHE3,30.0,1.24,0.102980
b33b6142,1,EKF,30.0,1.25,0.091480
b33b6142,1,LMHE1,30.0,1.25,0.092518
b33b6142,1,LMHE3,30.0,1.25,0.092405
b33b6142,1,EKF,30.0,1.26,0.097852
b33b6142,1,LMHE1,30.0,1.26,0.101821
b33b6142,1,LMHE3,30.0,1.26,0.101655
b33b6142,1,EKF,30.0,1.27,0.089087
b33b6142,1,LMHE1,30.0,1.27,0.092348
b33b6142,1,LMHE3,30.0,1.27,0.092203
b33b6142,1,EKF,30.0,1.28,0.105128
b33b6142,1,LMHE1,30.0,1.28,0.107262
b33b6142,1,LMHE3,30.0,1.28,0.107129
b33b6142,1,EKF,30.0,1.29,0.098892
b33b6142,1,LMHE1,30.0,1.29,0.099108
b33b6142,1,LMHE3,30.0,1.29,0.099005
b33b6142,1,EKF,30.0,1.30,0.111550
b33b6142,1,LMHE1,30.0,1.30,0.109691
b33b6142,1,LMHE3,30.0,1.30,0.109623
b33b6142,1,EKF,30.0,1.31,0.102381
b33b6142,1,LMHE1,30.0,1.31,0.100594
b33b6142,1,LMHE3,30.0,1.31,0.100512
b33b6142,1,EKF,30.0,1.32,0.125567
b33b6142,1,LMHE1,30.0,1.32,0.123376
b33b6142,1,LMHE3,30.0,1.32,0.123299
b33b6142,1,EKF,30.0,1.33,0.147422
b33b6142,1,LMHE1,30.0,1.33,0.144942
b33b6142,1,LMHE3,30.0,1.33,0.144862
b33b6142,1,EKF,30.0,1.34,0.145667
b33b6142,1,LMHE1,30.0,1.34,0.142798
b33b6142,1,LMHE3,30.0,1.34,0.142721
b33b6142,1,EKF,30.0,1.35,0.122692
b33b6142,1,LMHE1,30.0,1.35,0.120278
b33b6142,1,LMHE3,30.0,1.35,0.120192
b33b6142,1,EKF,30.0,1.36,0.111133
b33b6142,1,LMHE1,30.0,1.36,0.108263
b33b6142,1,LMHE3,30.0,1.36,0.108192
b33b6142,1,EKF,30.0,1.37,0.116046
b33b6142,1,LMHE1,30.0,1.37,0.112582
b33b6142,1,LMHE3,30.0,1.37,0.112516
b33b6142,1,EKF,30.0,1.38,0.112112
b33b6142,1,LMHE1,30.0,1.38,0.108322
b33b6142,1,LMHE3,30.0,1.38,0.108261
b33b6142,1,EKF,30.0,1.39,0.108723
b33b6142,1,LMHE1,30.0,1.39,0.105855
b33b6142,1,LMHE3,30.0,1.39,0.105768
b33b6142,1,EKF,30.0,1.40,0.123202
b33b6142,1,LMHE1,30.0,1.40,0.120426
b33b6142,1,LMHE3,30.0,1.40,0.120330
b33b6142,1,EKF,30.0,1.41,0.109372
b33b6142,1,LMHE1,30.0,1.41,0.108501
b33b6142,1,LMHE3,30.0,1.41,0.108397
b33b6142,1,EKF,30.0,1.42,0.105412
b33b6142,1,LMHE1,30.0,1.42,0.106233
b33b6142,1,LMHE3,30.0,1.42,0.106120
b33b6142,1,EKF,30.0,1.43,0.131005
b33b6142,1,LMHE1,30.0,1.43,0.135618
b33b6142,1,LMHE3,30.0,1.43,0.135485
b33b6142,1,EKF,30.0,1.44,0.128036
b33b6142,1,LMHE1,30.0,1.44,0.132873
b33b6142,1,LMHE3,30.0,1.44,0.132750
b33b6142,1,EKF,30.0,1.45,0.130483
b33b6142,1,LMHE1,30.0,1.45,0.134584
b33b6142,1,LMHE3,30.0,1.45,0.134461
b33b6142,1,EKF,30.0,1.46,0.127972
b33b6142,1,LMHE1,30.0,1.46,0.131452
b33b6142,1,LMHE3,30.0,1.46,0.131335
b33b6142,1,EKF,30.0,1.47,0.130612
b33b6142,1,LMHE1,30.0,1.47,0.133950
b33b6142,1,LMHE3,30.0,1.47,0.133839
b33b6142,1,EKF,30.0,1.48,0.138003
b33b6142,1,LMHE1,30.0,1.48,0.142327
b33b6142,1,LMHE3,30.0,1.48,0.142216
b33b6142,1,EKF,30.0,1.49,0.133680
b33b6142,1,LMHE1,30.0,1.49,0.134802
b33b6142,1,LMHE3,30.0,1.49,0.134699
b33b6142,1,EKF,30.0,1.50,0.157036
b33b6142,1,LMHE1,30.0,1.50,0.159072
b33b6142,1,LMHE3,30.0,1.50,0.158968
b33b6142,1,EKF,30.0,1.51,0.167458
b33b6142,1,LMHE1,30.0,1.51,0.170051
b33b6142,1,LMHE3,30.0,1.51,0.169947
b33b6142,1,EKF,30.0,1.52,0.175434
b33b6142,1,LMHE1,30.0,1.52,0.177907
b33b6142,1,LMHE3,30.0,1.52,0.177802
b33b6142,1,EKF,30.0,1.53,0.188275
b33b6142,1,LMHE1,30.0,1.53,0.190155
b33b6142,1,LMHE3,30.0,1.53,0.190047
b33b6142,1,EKF,30.0,1.54,0.195395
b33b6142,1,LMHE1,30.0,1.54,0.197192
b33b6142,1,LMHE3,30.0,1.54,0.197082
b33b6142,1,EKF,30.0,1.55,0.171255
b33b6142,1,LMHE1,30.0,1.55,0.171100
b33b6142,1,LMHE3,30.0,1.55,0.170999
b33b6142,1,EKF,30.0,1.56,0.156491
b33b6142,1,LMHE1,30.0,1.56,0.154398
b33b6142,1,LMHE3,30.0,1.56,0.154302
b33b6142,1,EKF,30.0,1.57,0.165370
b33b6142,1,LMHE1,30.0,1.57,0.164083
b33b6142,1,LMHE3,30.0,1.57,0.163993
b33b6142,1,EKF,30.0,1.58,0.188955
b33b6142,1,LMHE1,30.0,1.58,0.185721
b33b6142,1,LMHE3,30.0,1.58,0.185632
b33b6142,1,EKF,30.0,1.59,0.206915
b33b6142,1,LMHE1,30.0,1.59,0.204096
b33b6142,1,LMHE3,30.0,1.59,0.204003
b33b6142,1,EKF,30.0,1.60,0.227540
b33b6142,1,LMHE1,30.0,1.60,0.223433
b33b6142,1,LMHE3,30.0,1.60,0.223345
b33b6142,1,EKF,30.0,1.61,0.226510
b33b6142,1,LMHE1,30.0,1.61,0.222269
b33b6142,1,LMHE3,30.0,1.61,0.222180
b33b6142,1,EKF,30.0,1.62,0.239023
b33b6142,1,LMHE1,30.0,1.62,0.233660
b33b6142,1,LMHE3,30.0,1.62,0.233576
b33b6142,1,EKF,30.0,1.63,0.254176
b33b6142,1,LMHE1,30.0,1.63,0.250198
b33b6142,1,LMHE3,30.0,1.63,0.250111
b33b6142,1,EKF,30.0,1.64,0.239290
b33b6142,1,LMHE1,30.0,1.64,0.233984
b33b6142,1,LMHE3,30.0,1.64,0.233903
b33b6142,1,EKF,30.0,1.65,0.219368
b33b6142,1,LMHE1,30.0,1.65,0.212497
b33b6142,1,LMHE3,30.0,1.65,0.212421
b33b6142,1,EKF,30.0,1.66,0.238739
b33b6142,1,LMHE1,30.0,1.66,0.232462
b33b6142,1,LMHE3,30.0,1.66,0.232383
b33b6142,1,EKF,30.0,1.67,0.245591
b33b6142,1,LMHE1,30.0,1.67,0.239214
b33b6142,1,LMHE3,30.0,1.67,0.239133
b33b6142,1,EKF,30.0,1.68,0.250337
b33b6142,1,LMHE1,30.0,1.68,0.243402
b33b6142,1,LMHE3,30.0,1.68,0.243323
b33b6142,1,EKF,30.0,1.69,0.245318
b33b6142,1,LMHE1,30.0,1.69,0.237344
b33b6142,1,LMHE3,30.0,1.69,0.237272
b33b6142,1,EKF,30.0,1.70,0.264105
b33b6142,1,LMHE1,30.0,1.70,0.256217
b33b6142,1,LMHE3,30.0,1.70,0.256144
b33b6142,1,EKF,30.0,1.71,0.266772
b33b6142,1,LMHE1,30.0,1.71,0.258326
b33b6142,1,LMHE3,30.0,1.71,0.258258
b33b6142,1,EKF,30.0,1.72,0.273591
b33b6142,1,LMHE1,30.0,1.72,0.264887
b33b6142,1,LMHE3,30.0,1.72,0.264823
b33b6142,1,EKF,30.0,1.73,0.299799
b33b6142,1,LMHE1,30.0,1.73,0.291572
b33b6142,1,LMHE3,30.0,1.73,0.291511
b33b6142,1,EKF,30.0,1.74,0.271241
b33b6142,1,LMHE1,30.0,1.74,0.261861
b33b6142,1,LMHE3,30.0,1.74,0.261809
b33b6142,1,EKF,30.0,1.75,0.297778
b33b6142,1,LMHE1,30.0,1.75,0.289764
b33b6142,1,LMHE3,30.0,1.75,0.289713
b33b6142,1,EKF,30.0,1.76,0.297465
