run_id,loop,estimator,RMSE,max_err,computation_time_per_step,T,ts,rmse_start
19a17f27,1,EKF,0.788345399702014,6.8667362923927024,0.1331487026422502,5.0,0.01,0
19a17f27,1,LMHE1,0.7021705960356155,6.8667362923927024,10.863019560580838,5.0,0.01,0
19a17f27,1,LMHE3,0.5922745583693997,6.8667362923927024,4.101946507069373,5.0,0.01,0
19a17f27,2,EKF,0.5914120339458689,5.531356175547404,0.13179999976948706,5.0,0.01,0
19a17f27,2,LMHE1,0.5252033079132118,5.531356175547404,10.54410618765209,5.0,0.01,0
19a17f27,2,LMHE3,0.4295029574492577,5.531356175547404,4.136109181369345,5.0,0.01,0
19a17f27,3,EKF,0.9754969828139167,5.976266337722959,0.1320039919445555,5.0,0.01,0
19a17f27,3,LMHE1,0.8436330121453877,5.976266337722959,10.454393812211718,5.0,0.01,0
19a17f27,3,LMHE3,0.6877338696980884,5.976266337722959,4.111010778765984,5.0,0.01,0
19a17f27,4,EKF,0.9541828611507553,5.94604010784013,0.13295648723632514,5.0,0.01,0
19a17f27,4,LMHE1,0.8148592009690003,5.94604010784013,10.495533533264211,5.0,0.01,0
19a17f27,4,LMHE3,0.630706169687864,5.94604010784013,4.148036726711396,5.0,0.01,0
19a17f27,5,EKF,0.783891049804237,6.984291224971606,0.13232275429079512,5.0,0.01,0
19a17f27,5,LMHE1,0.6619145058321012,6.984291224971606,10.684619760401027,5.0,0.01,0
19a17f27,5,LMHE3,0.5029603121079808,6.984291224971606,4.3913337323970785,5.0,0.01,0
19a17f27,6,EKF,0.5214706697666228,4.784696624033133,0.1337313373943051,5.0,0.01,0
19a17f27,6,LMHE1,0.4573867588656423,4.784696624033133,10.539293413267968,5.0,0.01,0
19a17f27,6,LMHE3,0.3981516375363629,4.784696624033133,4.206521556472885,5.0,0.01,0
19a17f27,7,EKF,0.7740059551205672,5.6820644026094325,0.13279700568113142,5.0,0.01,0
19a17f27,7,LMHE1,0.6813220772867179,5.6820644026094325,10.762343113914786,5.0,0.01,0
19a17f27,7,LMHE3,0.5822407572986694,5.6820644026094325,4.333388423286899,5.0,0.01,0
19a17f27,8,EKF,0.9219356671191773,6.316554359200237,0.13369361232378763,5.0,0.01,0
19a17f27,8,LMHE1,0.8380139679446523,6.316554359200237,10.746002395241382,5.0,0.01,0
19a17f27,8,LMHE3,0.7098557225880152,6.316554359200237,4.507498602808533,5.0,0.01,0
19a17f27,9,EKF,0.6671616720133192,5.46880239120777,0.1359806389560897,5.0,0.01,0
19a17f27,9,LMHE1,0.5991972031637658,5.46880239120777,10.872831137780242,5.0,0.01,0
19a17f27,9,LMHE3,0.5454828039495144,5.46880239120777,4.489771656491264,5.0,0.01,0
19a17f27,10,EKF,0.9437535169393921,5.317469195261444,0.1444107780378022,5.0,0.01,0
19a17f27,10,LMHE1,0.7777982585128667,5.317469195261444,11.02943033929877,5.0,0.01,0
19a17f27,10,LMHE3,0.535118461450458,5.317469195261444,4.41123213537201,5.0,0.01,0
19a17f27,11,EKF,1.2662834569528936,6.578536894894394,0.1345876248334042,5.0,0.01,0
19a17f27,11,LMHE1,1.1600739666099185,6.578536894894394,10.739958283682903,5.0,0.01,0
19a17f27,11,LMHE3,1.028211181578424,6.578536894894394,4.675899201468704,5.0,0.01,0
19a17f27,12,EKF,0.49650046847013435,6.392500264505602,0.13430059902340233,5.0,0.01,0
19a17f27,12,LMHE1,0.44186900707941157,6.392500264505602,10.86674291387706,5.0,0.01,0
19a17f27,12,LMHE3,0.3769539210214239,6.392500264505602,4.328032135740369,5.0,0.01,0
19a17f27,13,EKF,0.8564229190548078,5.627276243596794,0.13576866268829077,5.0,0.01,0
19a17f27,13,LMHE1,0.7303310003315941,5.627276243596794,10.825746906493714,5.0,0.01,0
19a17f27,13,LMHE3,0.5231320460545273,5.627276243596794,4.182380638986886,5.0,0.01,0
19a17f27,14,EKF,1.061501208069785,5.401589578415306,0.13528662657517634,5.0,0.01,0
19a17f27,14,LMHE1,1.0078628920617216,5.401589578415306,10.770823752615385,5.0,0.01,0
19a17f27,14,LMHE3,0.952114316785527,5.401589578415306,4.31585149698242,5.0,0.01,0
19a17f27,15,EKF,0.6836127823329708,7.11007362852508,0.13527405186149175,5.0,0.01,0
19a17f27,15,LMHE1,0.6267874519734483,7.11007362852508,10.757316567074366,5.0,0.01,0
19a17f27,15,LMHE3,0.5430838559424166,7.11007362852508,4.2071610776532795,5.0,0.01,0
19a17f27,16,EKF,0.739191260080498,5.305679567992658,0.1338281438215645,5.0,0.01,0
19a17f27,16,LMHE1,0.6087632350690507,5.305679567992658,10.716197405293018,5.0,0.01,0
19a17f27,16,LMHE3,0.42249588168736707,5.305679567992658,4.288566267645793,5.0,0.01,0
19a17f27,17,EKF,0.8327588671290982,6.8522567887361365,0.13339680623255684,5.0,0.01,0
