date,estimator,RMSE,max_err,computation_time_per_step_ms,T,ts
2025/07/31 11:44:20,EKF,0.046856442859127184,1.6875383993893112,0.11857051798420776,2.5,0.01
2025/07/31 11:44:20,LMHE1,0.1406864204807549,1.5344135631787896,33.771462549802855,2.5,0.01
2025/07/31 11:44:20,LMHE2,0.05660438551373384,1.5348787386813418,33.7756203187317,2.5,0.01
2025/07/31 11:44:37,KF,0.1662710527279947,1.0724600676437297,0.04720358569703744,2.5,0.01
2025/07/31 11:44:37,EKF,0.05094121657559663,0.9326825438387346,0.11680876491572782,2.5,0.01
2025/07/31 11:44:37,LMHE1,0.16549531907867596,1.1563411684197433,33.22468685258488,2.5,0.01
2025/07/31 11:44:37,LMHE2,0.0647533684455871,0.934896254512637,33.6881354581625,2.5,0.01
2025/07/31 11:44:54,KF,0.16713909319255363,1.0887927067739818,0.047307968150315974,2.5,0.01
2025/07/31 11:44:54,EKF,0.037669214357919055,0.9193632345310571,0.1179159362545326,2.5,0.01
2025/07/31 11:44:54,LMHE1,0.1629706858043158,1.086212929083209,33.56722071713516,2.5,0.01
2025/07/31 11:44:54,LMHE2,0.04534529757592156,0.9448245867955639,33.355437848643696,2.5,0.01
2025/07/31 11:45:10,KF,0.15834380977680987,1.076386194925334,0.04744183266789567,2.5,0.01
2025/07/31 11:45:10,EKF,0.03845457412604007,0.9163923687988037,0.11753227089325789,2.5,0.01
2025/07/31 11:45:10,LMHE1,0.15908053605293127,1.304079261540383,33.452572908326225,2.5,0.01
2025/07/31 11:45:10,LMHE2,0.051580524284285716,0.8465349937821779,33.540886454203026,2.5,0.01
2025/07/31 11:45:27,KF,0.1513615719679169,1.0824411787879151,0.04734541828682891,2.5,0.01
2025/07/31 11:45:27,EKF,0.031051138245474424,0.7782749891367668,0.11749163348147965,2.5,0.01
2025/07/31 11:45:27,LMHE1,0.14913086770926898,1.0789885366451695,33.46452071716168,2.5,0.01
2025/07/31 11:45:27,LMHE2,0.04035059768122208,0.7492607965189564,33.57672908365869,2.5,0.01
2025/07/31 11:45:44,KF,0.14817509267672868,1.0588731351181717,0.04734023902249853,2.5,0.01
2025/07/31 11:45:44,EKF,0.034945320198287846,0.7711787204030108,0.11748804785478192,2.5,0.01
2025/07/31 11:45:44,LMHE1,0.14630016909022592,1.0547811908626838,33.598752191257326,2.5,0.01
2025/07/31 11:45:44,LMHE2,0.04507800882986065,0.7446389889924315,33.69435697205623,2.5,0.01
2025/07/31 11:46:01,KF,0.15858286566510404,1.085292995952905,0.04778047805592655,2.5,0.01
2025/07/31 11:46:01,EKF,0.02484420654103866,0.44595627517964587,0.11754342629871076,2.5,0.01
2025/07/31 11:46:01,LMHE1,0.1530532967611852,1.0738153529819063,33.4779593625233,2.5,0.01
2025/07/31 11:46:01,LMHE2,0.02868016729134892,0.42021450123615695,33.76390478084192,2.5,0.01
2025/07/31 11:46:19,KF,0.1730027016101393,1.0926689411825072,0.04838286850098669,2.5,0.01
2025/07/31 11:46:19,EKF,0.027241760292847958,0.46821980169581523,0.11788764936048018,2.5,0.01
2025/07/31 11:46:19,LMHE1,0.16769553715834354,1.0903602218911446,35.09010438244016,2.5,0.01
2025/07/31 11:46:19,LMHE2,0.04054651016825064,0.4995279639442396,34.328797211153045,2.5,0.01
2025/07/31 11:46:36,KF,0.16233165267837765,1.0806155904379622,0.0485796812992261,2.5,0.01
2025/07/31 11:46:36,EKF,0.03947017438073616,0.8588828011162716,0.12299482071998555,2.5,0.01
2025/07/31 11:46:36,LMHE1,0.16127364773750766,1.3647833040452073,34.295052191230056,2.5,0.01
2025/07/31 11:46:36,LMHE2,0.057198827524230174,0.9012901957569546,34.11970677291854,2.5,0.01
2025/07/31 11:46:54,KF,0.14286082521574192,1.0760996164588879,0.04721235058806555,2.5,0.01
2025/07/31 11:46:54,EKF,0.0297499526792526,0.5619955300602775,0.11856055774900365,2.5,0.01
2025/07/31 11:46:54,LMHE1,0.1413444326277744,1.0665726066601298,34.487916334635166,2.5,0.01
2025/07/31 11:46:54,LMHE2,0.038961518413968714,0.5660853822425034,36.62788685257231,2.5,0.01
2025/07/31 11:47:11,KF,0.16941028580536882,1.0807273867298919,0.05488525894034535,2.5,0.01
2025/07/31 11:47:11,EKF,0.03495000985587997,0.7368799519612215,0.12478406374775007,2.5,0.01
2025/07/31 11:47:11,LMHE1,0.16665801590698076,1.0773776463145766,34.654238645429814,2.5,0.01
2025/07/31 11:47:11,LMHE2,0.041797450425183014,0.7503631930210781,35.63691075695066,2.5,0.01
2025/07/31 11:47:28,KF,0.166180413168683,1.0801139514972797,0.05488764939679434,2.5,0.01
2025/07/31 11:47:28,EKF,0.03750023166754234,0.9750066023582135,0.1315446215124237,2.5,0.01
2025/07/31 11:47:28,LMHE1,0.16506898482917462,1.3411505820099698,33.975410358588384,2.5,0.01
2025/07/31 11:47:28,LMHE2,0.05126224212675518,0.9470487588506848,33.74059163343553,2.5,0.01
2025/07/31 11:47:45,KF,0.1459799588277053,1.064349067022284,0.050436254995188626,2.5,0.01
2025/07/31 11:47:45,EKF,0.03837628696808917,0.6947577229259125,0.1215294821060771,2.5,0.01
2025/07/31 11:47:45,LMHE1,0.1454026506663685,1.2787235098223069,33.74598645418465,2.5,0.01
2025/07/31 11:47:45,LMHE2,0.05064725403653102,0.7450370503358853,33.65223187247321,2.5,0.01
2025/07/31 11:48:03,KF,0.1700532854592432,1.0867884134030292,0.05898685260644309,2.5,0.01
2025/07/31 11:48:03,EKF,0.03286595462556461,0.703874550068633,0.12335179282484049,2.5,0.01
2025/07/31 11:48:03,LMHE1,0.1660253931025215,1.0849627964402506,36.45471394424043,2.5,0.01
2025/07/31 11:48:03,LMHE2,0.04261921706828872,0.774139646725902,33.75624940238765,2.5,0.01
2025/07/31 11:48:20,KF,0.15968581517768998,1.1460659287987442,0.04875896414148202,2.5,0.01
2025/07/31 11:48:20,EKF,0.03513670287824251,1.1489511335472031,0.1196741035803633,2.5,0.01
2025/07/31 11:48:20,LMHE1,0.15781307022963212,1.1461794690086495,33.13180039842257,2.5,0.01
2025/07/31 11:48:20,LMHE2,0.046991821824613776,1.1492305145303836,33.45433306775707,2.5,0.01
2025/07/31 11:48:37,KF,0.15042042187755206,1.0768927393758132,0.04689880481882177,2.5,0.01
2025/07/31 11:48:37,EKF,0.03586263695485878,0.9436627583775341,0.11670318723422479,2.5,0.01
2025/07/31 11:48:37,LMHE1,0.148771628946005,1.066636040408825,33.15692071716414,2.5,0.01
2025/07/31 11:48:37,LMHE2,0.04986845329895349,0.9326557576017122,33.38391155380648,2.5,0.01
2025/07/31 11:48:53,KF,0.15205399324936286,1.075680493413286,0.04697569725483997,2.5,0.01
2025/07/31 11:48:53,EKF,0.025486869659105217,0.3225438181042575,0.11711035857665393,2.5,0.01
2025/07/31 11:48:53,LMHE1,0.14751628048322282,1.06232263325399,33.17941752989661,2.5,0.01
2025/07/31 11:48:53,LMHE2,0.031712803570828146,0.32000223075924406,33.394050597611155,2.5,0.01
2025/07/31 11:49:10,KF,0.1493506419292433,1.0753409000610468,0.04815378488854049,2.5,0.01
2025/07/31 11:49:10,EKF,0.031271628953354155,0.43416772115514013,0.12138525894388512,2.5,0.01
2025/07/31 11:49:10,LMHE1,0.14613994714827203,1.0608999262911643,33.25406892435714,2.5,0.01
2025/07/31 11:49:10,LMHE2,0.036528173145350167,0.4297749444377129,33.83719681272148,2.5,0.01
2025/07/31 11:49:27,KF,0.1306360525703641,1.0713738192669098,0.04719601597625807,2.5,0.01
2025/07/31 11:49:27,EKF,0.03863119319399237,0.7968833470168698,0.11691274895959819,2.5,0.01
2025/07/31 11:49:27,LMHE1,0.13227918492565302,1.0578798500721878,33.29564382466376,2.5,0.01
2025/07/31 11:49:27,LMHE2,0.05584433112951765,0.7968175098799182,33.33809760957353,2.5,0.01
2025/07/31 11:49:44,KF,0.16036371001392938,1.0813048519503168,0.04695697212860775,2.5,0.01
2025/07/31 11:49:44,EKF,0.03564695314350297,0.9848445851207822,0.11712709159786958,2.5,0.01
2025/07/31 11:49:44,LMHE1,0.1562779897791085,1.0790825472912302,33.43212270918599,2.5,0.01
2025/07/31 11:49:44,LMHE2,0.04332828805906515,0.9897845775402931,33.42706852592992,2.5,0.01
2025/07/31 11:50:01,KF,0.13648815084707236,1.0630414630309795,0.04706095617247812,2.5,0.01
2025/07/31 11:50:01,EKF,0.03167034222984734,0.6161136693563273,0.11691553782545534,2.5,0.01
2025/07/31 11:50:01,LMHE1,0.13557788617607525,1.0506571535511389,33.269814741034786,2.5,0.01
2025/07/31 11:50:01,LMHE2,0.04524707566845021,0.6476776216340498,33.282109960149306,2.5,0.01
2025/07/31 11:50:17,KF,0.13781728607470764,1.074576326141256,0.04764621512893869,2.5,0.01
2025/07/31 11:50:17,EKF,0.03664286151192905,0.4847485784935916,0.11741713150191042,2.5,0.01
2025/07/31 11:50:17,LMHE1,0.1367920690738154,1.0628968782791022,33.2279780876602,2.5,0.01
2025/07/31 11:50:17,LMHE2,0.052704255779718844,0.7367833007578319,33.46689282868946,2.5,0.01
2025/07/31 11:50:34,KF,0.15928701642083104,1.0809212831617772,0.04726733068056197,2.5,0.01
2025/07/31 11:50:34,EKF,0.03181329239968268,0.7054823501934792,0.11651474103355684,2.5,0.01
2025/07/31 11:50:34,LMHE1,0.15619506768040844,1.0654105152554485,33.40085537853025,2.5,0.01
2025/07/31 11:50:34,LMHE2,0.040632795253917935,0.7091726012920742,33.451809960165136,2.5,0.01
2025/07/31 11:50:51,KF,0.13777758540248813,1.0730723994559277,0.04764302785367337,2.5,0.01
2025/07/31 11:50:51,EKF,0.02857887617723866,0.7044945834033339,0.1167513943667824,2.5,0.01
2025/07/31 11:50:51,LMHE1,0.13206352933594667,1.056668298875477,33.11050756970342,2.5,0.01
2025/07/31 11:50:51,LMHE2,0.03407278755137654,0.7047700699914514,33.20852111552172,2.5,0.01
2025/07/31 11:51:08,KF,0.14863616494616194,1.0781886750441292,0.047787251015865354,2.5,0.01
2025/07/31 11:51:08,EKF,0.033492102785903546,0.8689453342830122,0.11861952193558171,2.5,0.01
2025/07/31 11:51:08,LMHE1,0.1461143582519372,1.0652621147453558,33.40197131476009,2.5,0.01
2025/07/31 11:51:08,LMHE2,0.045389835237201595,0.9431248191302914,33.374245418316825,2.5,0.01
2025/07/31 11:51:25,KF,0.15250029675386723,1.0748205867564942,0.04751792828509755,2.5,0.01
2025/07/31 11:51:25,EKF,0.03396115712672969,1.04793206951876,0.12070239043610906,2.5,0.01
2025/07/31 11:51:25,LMHE1,0.14949999627523683,1.173218585245601,33.422629880455446,2.5,0.01
2025/07/31 11:51:25,LMHE2,0.04203096626730518,1.0968283820987963,33.46053505976373,2.5,0.01
2025/07/31 11:51:41,KF,0.1574353296420875,1.0809882526986108,0.04863984059807715,2.5,0.01
2025/07/31 11:51:41,EKF,0.03305545374246236,0.7262551614352813,0.11764223107825074,2.5,0.01
2025/07/31 11:51:41,LMHE1,0.15488014006751735,1.0700062849475447,33.18339282864996,2.5,0.01
2025/07/31 11:51:41,LMHE2,0.03998856527106685,0.7255479102304254,33.13344541828814,2.5,0.01
2025/07/31 11:52:00,KF,0.16525657447718572,1.0784046252576587,0.047248605612305504,2.5,0.01
2025/07/31 11:52:00,EKF,0.03816693760011362,0.9572987216139545,0.11707848605590379,2.5,0.01
2025/07/31 11:52:00,LMHE1,0.16270027393500544,1.075612701491807,33.14879003982245,2.5,0.01
2025/07/31 11:52:00,LMHE2,0.05030634933266342,0.9606286984277543,40.15662310758849,2.5,0.01
2025/07/31 11:52:21,KF,0.12837989318157078,1.0650662504813233,0.0723721115711698,2.5,0.01
2025/07/31 11:52:21,EKF,0.029864170959295583,0.8020908457236395,0.1765179282714765,2.5,0.01
2025/07/31 11:52:21,LMHE1,0.12453564918952216,1.0465701279192894,47.45865896410509,2.5,0.01
2025/07/31 11:52:21,LMHE2,0.03685492827531226,0.8068758943121572,37.522137051842925,2.5,0.01
2025/07/31 11:52:39,KF,0.1465373405010799,1.0763539779404285,0.05148406373800717,2.5,0.01
2025/07/31 11:52:39,EKF,0.03729044808063859,0.993188574552529,0.1258581673375802,2.5,0.01
2025/07/31 11:52:39,LMHE1,0.14760220689588943,1.303512175935758,35.00255458165921,2.5,0.01
2025/07/31 11:52:39,LMHE2,0.053361532574893525,0.8589206930546861,33.818319521865725,2.5,0.01
2025/07/31 11:52:56,KF,0.14551701808043468,1.0622648508740185,0.06014063744017283,2.5,0.01
2025/07/31 11:52:56,EKF,0.02999562973010756,0.5184512807032702,0.13160318728959358,2.5,0.01
2025/07/31 11:52:56,LMHE1,0.14268194775183948,1.055863939783929,33.948729482080054,2.5,0.01
2025/07/31 11:52:56,LMHE2,0.038897125757915346,0.4346667477409134,33.953919920310156,2.5,0.01
2025/07/31 11:53:13,KF,0.1683040040429033,1.0897828437344383,0.04983266932190399,2.5,0.01
2025/07/31 11:53:13,EKF,0.03829374738817864,1.001096466330922,0.1271860557492355,2.5,0.01
2025/07/31 11:53:13,LMHE1,0.16935100500548939,1.2582001092933806,34.87868844617281,2.5,0.01
2025/07/31 11:53:13,LMHE2,0.05855093536460765,1.006371576599951,34.69567848604861,2.5,0.01
2025/07/31 11:53:31,KF,0.14584001067929062,1.067470797046442,0.04899641435149968,2.5,0.01
2025/07/31 11:53:31,EKF,0.041726053588928655,1.0382742636300037,0.127018725073273,2.5,0.01
2025/07/31 11:53:31,LMHE1,0.14368150745437047,1.2061222742769515,38.15497689246408,2.5,0.01
2025/07/31 11:53:31,LMHE2,0.054065325679434145,1.2041300736925913,34.310438246994956,2.5,0.01
2025/07/31 11:53:49,KF,0.1335153712532221,1.0535380471191762,0.0493665339088483,2.5,0.01
2025/07/31 11:53:49,EKF,0.026838445701231204,0.4023492804807672,0.12362709163875502,2.5,0.01
2025/07/31 11:53:49,LMHE1,0.1293078265810078,1.0327190084273377,34.358018326683926,2.5,0.01
2025/07/31 11:53:49,LMHE2,0.034851355249630046,0.4361070999769996,34.53455856570833,2.5,0.01
2025/07/31 11:54:07,KF,0.13666406774102777,1.0666928853803874,0.05128804781655985,2.5,0.01
2025/07/31 11:54:07,EKF,0.031430258165928524,0.8531661138151846,0.1302107570176217,2.5,0.01
2025/07/31 11:54:07,LMHE1,0.1352214984197956,1.0498065671408245,35.62563147411618,2.5,0.01
2025/07/31 11:54:07,LMHE2,0.04360249356408056,0.7744916522798483,37.58248804782729,2.5,0.01
2025/07/31 11:54:25,KF,0.14673185401311256,1.0783858066335572,0.049327888428159355,2.5,0.01
2025/07/31 11:54:25,EKF,0.03746079639434079,0.9398189469535684,0.12728764939463263,2.5,0.01
2025/07/31 11:54:25,LMHE1,0.14538309110192796,1.062470774529464,34.65089641435608,2.5,0.01
2025/07/31 11:54:25,LMHE2,0.050395646289021295,1.0313981105344368,33.98222310752172,2.5,0.01
2025/07/31 11:54:42,KF,0.14926933875903306,1.072472200463721,0.05043784863282129,2.5,0.01
2025/07/31 11:54:42,EKF,0.02924863916442683,0.8866280935147213,0.12346055772363308,2.5,0.01
2025/07/31 11:54:42,LMHE1,0.1467039083729009,1.0621054377649204,34.02352071714131,2.5,0.01
2025/07/31 11:54:42,LMHE2,0.03684429263391749,0.9695323040761241,33.98433625502132,2.5,0.01
2025/07/31 11:54:59,KF,0.15052897073819463,1.0858306937431488,0.05448685260489583,2.5,0.01
2025/07/31 11:54:59,EKF,0.0256063781216026,0.5738237585333523,0.13317250994737242,2.5,0.01
2025/07/31 11:54:59,LMHE1,0.14537362483933747,1.0759695427012603,33.86036095616873,2.5,0.01
2025/07/31 11:54:59,LMHE2,0.031030816694406455,0.4616954268497522,34.493237051756154,2.5,0.01
2025/07/31 11:55:16,KF,0.15117259736608046,1.0690421419911347,0.06987131473216862,2.5,0.01
2025/07/31 11:55:16,EKF,0.033501466732224275,0.8470491993835637,0.17116135453566003,2.5,0.01
2025/07/31 11:55:16,LMHE1,0.14696742425845724,1.054657044458429,34.49589203187659,2.5,0.01
2025/07/31 11:55:16,LMHE2,0.04082806539080917,0.8508023791341023,33.9193649402058,2.5,0.01
2025/07/31 11:55:33,KF,0.16245208480258008,1.0801052873503159,0.051292828729457826,2.5,0.01
2025/07/31 11:55:33,EKF,0.034735021708552784,0.9180523554926515,0.12159123504256081,2.5,0.01
2025/07/31 11:55:33,LMHE1,0.1600023961696266,1.0779827103066888,34.05494621517257,2.5,0.01
2025/07/31 11:55:33,LMHE2,0.048421675577112334,0.8573332687711441,34.13549083666746,2.5,0.01
2025/07/31 11:55:50,KF,0.16986251355079604,1.116204926710352,0.049384462158288435,2.5,0.01
2025/07/31 11:55:50,EKF,0.03463581299206488,0.5946667760352243,0.1256247012216442,2.5,0.01
2025/07/31 11:55:50,LMHE1,0.16970340129214148,1.3500146017637962,34.00271394418968,2.5,0.01
2025/07/31 11:55:50,LMHE2,0.047328066672280684,0.6468291736795161,33.698111553794696,2.5,0.01
2025/07/31 11:56:07,KF,0.16530658694929373,1.1363576650285203,0.05028446211221728,2.5,0.01
2025/07/31 11:56:07,EKF,0.04040478033249171,1.1364383621384824,0.12721235059624708,2.5,0.01
2025/07/31 11:56:07,LMHE1,0.1638266006336572,1.3390233246922265,33.843654581712954,2.5,0.01
2025/07/31 11:56:07,LMHE2,0.05473267862577229,1.1423921390251506,33.8553589641393,2.5,0.01
2025/07/31 11:56:25,KF,0.15169049412336635,1.081428294118535,0.05005816736562823,2.5,0.01
2025/07/31 11:56:25,EKF,0.033406113172698246,0.5477704891325405,0.12672749005695916,2.5,0.01
2025/07/31 11:56:25,LMHE1,0.14864216414934622,1.0674326090339534,34.69022231077241,2.5,0.01
2025/07/31 11:56:25,LMHE2,0.04260439994609539,0.5737233097740256,33.80467051795992,2.5,0.01
2025/07/31 11:56:42,KF,0.15956048550254068,1.0736860736384273,0.05214302791319639,2.5,0.01
2025/07/31 11:56:42,EKF,0.030146674483525655,0.736368895153337,0.13406494023849766,2.5,0.01
2025/07/31 11:56:42,LMHE1,0.15522781055004725,1.071150093444627,33.934623904413066,2.5,0.01
2025/07/31 11:56:42,LMHE2,0.036619782406281,0.77345500993317,33.97764422309509,2.5,0.01
2025/07/31 11:56:59,KF,0.13145322077813462,1.064274723137808,0.05107011955159074,2.5,0.01
2025/07/31 11:56:59,EKF,0.03511308390355325,0.974002685202968,0.12716414346368946,2.5,0.01
2025/07/31 11:56:59,LMHE1,0.12918400464231208,1.0731883547381225,34.14371553787579,2.5,0.01
2025/07/31 11:56:59,LMHE2,0.04449965793023492,0.979248700868504,33.854702390420556,2.5,0.01
2025/07/31 11:57:16,KF,0.1488457221736794,1.0814001297494504,0.051751394421734154,2.5,0.01
2025/07/31 11:57:16,EKF,0.03081322867054107,0.5815414333985708,0.12040478086926458,2.5,0.01
2025/07/31 11:57:16,LMHE1,0.14555478971045294,1.0638773701703572,34.141948207191554,2.5,0.01
2025/07/31 11:57:16,LMHE2,0.03679253743657267,0.530813671963691,34.10907091629233,2.5,0.01
2025/07/31 11:57:33,KF,0.14472870327392465,1.0734915889525547,0.049113147438455566,2.5,0.01
2025/07/31 11:57:33,EKF,0.03624428875822077,0.9687903751442514,0.12153346614218298,2.5,0.01
2025/07/31 11:57:33,LMHE1,0.14145162399720523,1.0567056305194482,33.99642948207327,2.5,0.01
2025/07/31 11:57:33,LMHE2,0.04467735597591698,0.9275062817039412,34.17692390438429,2.5,0.01
2025/07/31 11:57:50,KF,0.14249976073965828,1.2867862585592236,0.05007250998837064,2.5,0.01
2025/07/31 11:57:50,EKF,0.03641637116569875,1.286143329848858,0.1303450198866338,2.5,0.01
2025/07/31 11:57:50,LMHE1,0.1405943094707616,1.1409684296068006,34.00376972112066,2.5,0.01
2025/07/31 11:57:50,LMHE2,0.04620843400577451,1.1398292215853054,33.967468127505335,2.5,0.01
2025/07/31 11:58:08,KF,0.14761817938570276,1.1175472700320652,0.050283266941968545,2.5,0.01
2025/07/31 11:58:08,EKF,0.03065063777634718,1.1176188194863053,0.12614780877423715,2.5,0.01
2025/07/31 11:58:08,LMHE1,0.14486257488603574,1.1232688337642416,36.114624701208434,2.5,0.01
2025/07/31 11:58:08,LMHE2,0.03978176252902254,1.1233348448643312,34.746898007968746,2.5,0.01
2025/07/31 11:58:25,KF,0.17631570864400473,1.0971104728335286,0.04916095621958078,2.5,0.01
2025/07/31 11:58:25,EKF,0.0448542097908453,1.0731535100805034,0.12233665336361266,2.5,0.01
2025/07/31 11:58:25,LMHE1,0.1763388554370062,1.2894857796327233,34.42419243028454,2.5,0.01
2025/07/31 11:58:25,LMHE2,0.05987699623741203,1.1258938706939627,33.971374502010825,2.5,0.01
2025/07/31 11:58:43,KF,0.1528463257831728,1.076483919142888,0.0490697211028444,2.5,0.01
2025/07/31 11:58:43,EKF,0.038573970730349925,0.6669782040759049,0.1255561753252217,2.5,0.01
2025/07/31 11:58:43,LMHE1,0.15375773077358326,1.0627883711897477,34.09690557771726,2.5,0.01
2025/07/31 11:58:43,LMHE2,0.0568897283579141,0.7986234888678265,33.89406494021256,2.5,0.01
2025/07/31 11:59:00,KF,0.1509256507116572,1.0753835097839635,0.04880079683946052,2.5,0.01
2025/07/31 11:59:00,EKF,0.03410208347490588,0.7242635866716913,0.12522788840787583,2.5,0.01
2025/07/31 11:59:00,LMHE1,0.14671677158210675,1.0655234820368789,33.828864143433165,2.5,0.01
2025/07/31 11:59:00,LMHE2,0.040841461631191296,0.6905438810448115,33.783929880506236,2.5,0.01
2025/07/31 11:59:17,KF,0.15699841431581588,1.0821958628139683,0.049244223090178105,2.5,0.01
2025/07/31 11:59:17,EKF,0.03298424605742299,0.6482541714065352,0.1250944222997043,2.5,0.01
2025/07/31 11:59:17,LMHE1,0.15246408980232878,1.0732069509494004,33.889861753017016,2.5,0.01
2025/07/31 11:59:17,LMHE2,0.039315728786169964,0.6497351260265851,34.61991474104292,2.5,0.01
2025/07/31 11:59:34,KF,0.156951629424537,1.0799693389328588,0.04846932270482509,2.5,0.01
2025/07/31 11:59:34,EKF,0.03728447691945721,0.6863982238521297,0.12447649400367725,2.5,0.01
2025/07/31 11:59:34,LMHE1,0.15561567321925857,1.061573662713776,34.15847729085212,2.5,0.01
