run_id,loop,estimator,T,time,estimation_error_norm
dfc77c79,1,LMHE2,1.0,0.65,0.211683
dfc77c79,1,LMHE3,1.0,0.65,0.202362
dfc77c79,1,EKF,1.0,0.66,0.202860
dfc77c79,1,LMHE1,1.0,0.66,0.201702
dfc77c79,1,LMHE2,1.0,0.66,0.208143
dfc77c79,1,LMHE3,1.0,0.66,0.212808
dfc77c79,1,EKF,1.0,0.67,0.220638
dfc77c79,1,LMHE1,1.0,0.67,0.219155
dfc77c79,1,LMHE2,1.0,0.67,0.232190
dfc77c79,1,LMHE3,1.0,0.67,0.231404
dfc77c79,1,EKF,1.0,0.68,0.240630
dfc77c79,1,LMHE1,1.0,0.68,0.240081
dfc77c79,1,LMHE2,1.0,0.68,0.247086
dfc77c79,1,LMHE3,1.0,0.68,0.253936
dfc77c79,1,EKF,1.0,0.69,0.261008
dfc77c79,1,LMHE1,1.0,0.69,0.260481
dfc77c79,1,LMHE2,1.0,0.69,0.268095
dfc77c79,1,LMHE3,1.0,0.69,0.273958
dfc77c79,1,EKF,1.0,0.70,0.253432
dfc77c79,1,LMHE1,1.0,0.70,0.253207
dfc77c79,1,LMHE2,1.0,0.70,0.229226
dfc77c79,1,LMHE3,1.0,0.70,0.252414
dfc77c79,1,EKF,1.0,0.71,0.262367
dfc77c79,1,LMHE1,1.0,0.71,0.262123
dfc77c79,1,LMHE2,1.0,0.71,0.262728
dfc77c79,1,LMHE3,1.0,0.71,0.264746
dfc77c79,1,EKF,1.0,0.72,0.252056
dfc77c79,1,LMHE1,1.0,0.72,0.252006
dfc77c79,1,LMHE2,1.0,0.72,0.225268
dfc77c79,1,LMHE3,1.0,0.72,0.246567
dfc77c79,1,EKF,1.0,0.73,0.255494
dfc77c79,1,LMHE1,1.0,0.73,0.255675
dfc77c79,1,LMHE2,1.0,0.73,0.247083
dfc77c79,1,LMHE3,1.0,0.73,0.254380
dfc77c79,1,EKF,1.0,0.74,0.266627
dfc77c79,1,LMHE1,1.0,0.74,0.267057
dfc77c79,1,LMHE2,1.0,0.74,0.263102
dfc77c79,1,LMHE3,1.0,0.74,0.270953
dfc77c79,1,EKF,1.0,0.75,0.281244
dfc77c79,1,LMHE1,1.0,0.75,0.282305
dfc77c79,1,LMHE2,1.0,0.75,0.278058
dfc77c79,1,LMHE3,1.0,0.75,0.289789
dfc77c79,1,EKF,1.0,0.76,0.289504
dfc77c79,1,LMHE1,1.0,0.76,0.289819
dfc77c79,1,LMHE2,1.0,0.76,0.284492
dfc77c79,1,LMHE3,1.0,0.76,0.295657
dfc77c79,1,EKF,1.0,0.77,0.293024
dfc77c79,1,LMHE1,1.0,0.77,0.293914
dfc77c79,1,LMHE2,1.0,0.77,0.277642
dfc77c79,1,LMHE3,1.0,0.77,0.296127
dfc77c79,1,EKF,1.0,0.78,0.288869
dfc77c79,1,LMHE1,1.0,0.78,0.290247
dfc77c79,1,LMHE2,1.0,0.78,0.266591
dfc77c79,1,LMHE3,1.0,0.78,0.287638
dfc77c79,1,EKF,1.0,0.79,0.304114
dfc77c79,1,LMHE1,1.0,0.79,0.305750
dfc77c79,1,LMHE2,1.0,0.79,0.304740
dfc77c79,1,LMHE3,1.0,0.79,0.311369
dfc77c79,1,EKF,1.0,0.80,0.312967
dfc77c79,1,LMHE1,1.0,0.80,0.314686
dfc77c79,1,LMHE2,1.0,0.80,0.304078
dfc77c79,1,LMHE3,1.0,0.80,0.320609
dfc77c79,1,EKF,1.0,0.81,0.330448
dfc77c79,1,LMHE1,1.0,0.81,0.332863
dfc77c79,1,LMHE2,1.0,0.81,0.330593
dfc77c79,1,LMHE3,1.0,0.81,0.343048
dfc77c79,1,EKF,1.0,0.82,0.323339
dfc77c79,1,LMHE1,1.0,0.82,0.325794
dfc77c79,1,LMHE2,1.0,0.82,0.297593
dfc77c79,1,LMHE3,1.0,0.82,0.325537
dfc77c79,1,EKF,1.0,0.83,0.326984
dfc77c79,1,LMHE1,1.0,0.83,0.329462
dfc77c79,1,LMHE2,1.0,0.83,0.316529
dfc77c79,1,LMHE3,1.0,0.83,0.330612
dfc77c79,1,EKF,1.0,0.84,0.309911
dfc77c79,1,LMHE1,1.0,0.84,0.312687
dfc77c79,1,LMHE2,1.0,0.84,0.274323
dfc77c79,1,LMHE3,1.0,0.84,0.303796
dfc77c79,1,EKF,1.0,0.85,0.320794
dfc77c79,1,LMHE1,1.0,0.85,0.323875
dfc77c79,1,LMHE2,1.0,0.85,0.319169
dfc77c79,1,LMHE3,1.0,0.85,0.325676
dfc77c79,1,EKF,1.0,0.86,0.326467
dfc77c79,1,LMHE1,1.0,0.86,0.330716
dfc77c79,1,LMHE2,1.0,0.86,0.310851
dfc77c79,1,LMHE3,1.0,0.86,0.333768
dfc77c79,1,EKF,1.0,0.87,0.322683
dfc77c79,1,LMHE1,1.0,0.87,0.326735
dfc77c79,1,LMHE2,1.0,0.87,0.305194
dfc77c79,1,LMHE3,1.0,0.87,0.327252
dfc77c79,1,EKF,1.0,0.88,0.329487
